samples,ASV_ID,abundance
FLD0353_12_08_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.491886188
FLD0353_12_08_2015_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.153270994
FLD0353_12_08_2015_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.001801048
FLD0353_12_08_2015_1,Uncultured cyanophage clone BwC24 (ASV_6),0.119305778
FLD0353_12_08_2015_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.005785184
FLD0353_12_08_2015_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.031363703
FLD0353_12_08_2015_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.097802358
FLD0353_12_08_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.052594237
FLD0353_12_08_2015_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004511716
FLD0353_12_08_2015_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.00241959
FLD0353_12_08_2015_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.021976423
FLD0353_12_08_2015_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002856207
FLD0353_12_08_2015_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000836851
FLD0353_12_08_2015_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.004184253
FLD0353_12_08_2015_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0353_12_08_2015_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000327463
FLD0353_12_08_2015_1,Unknown_ASV,0.009078009
FLD0355_13_08_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.547302565
FLD0355_13_08_2015_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.165044274
FLD0355_13_08_2015_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.001858922
FLD0355_13_08_2015_1,Uncultured cyanophage clone BwC24 (ASV_6),0.084171181
FLD0355_13_08_2015_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.004777229
FLD0355_13_08_2015_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.017889624
FLD0355_13_08_2015_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.086389894
FLD0355_13_08_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.056387295
FLD0355_13_08_2015_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004677287
FLD0355_13_08_2015_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.002238702
FLD0355_13_08_2015_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.010813728
FLD0355_13_08_2015_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.00325811
FLD0355_13_08_2015_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000459733
FLD0355_13_08_2015_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.005716684
FLD0355_13_08_2015_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0355_13_08_2015_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000279838
FLD0355_13_08_2015_1,Unknown_ASV,0.008734934
FLD0356_13_08_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.511803229
FLD0356_13_08_2015_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.175246218
FLD0356_13_08_2015_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.000863032
FLD0356_13_08_2015_2,Uncultured cyanophage clone BwC24 (ASV_6),0.0923444
FLD0356_13_08_2015_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.003375977
FLD0356_13_08_2015_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.046756016
FLD0356_13_08_2015_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.07620063
FLD0356_13_08_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.054167936
FLD0356_13_08_2015_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.003655193
FLD0356_13_08_2015_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.000609199
FLD0356_13_08_2015_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.023809524
FLD0356_13_08_2015_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000913798
FLD0356_13_08_2015_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000329983
FLD0356_13_08_2015_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.005305107
FLD0356_13_08_2015_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0356_13_08_2015_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0356_13_08_2015_2,Unknown_ASV,0.004619758
FLD0357_03_09_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.160217391
FLD0357_03_09_2015_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.426956522
FLD0357_03_09_2015_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0
FLD0357_03_09_2015_2,Uncultured cyanophage clone BwC24 (ASV_6),0.121086957
FLD0357_03_09_2015_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.007173913
FLD0357_03_09_2015_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.027391304
FLD0357_03_09_2015_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.042608696
FLD0357_03_09_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.022173913
FLD0357_03_09_2015_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.003478261
FLD0357_03_09_2015_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0357_03_09_2015_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002391304
FLD0357_03_09_2015_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0
FLD0357_03_09_2015_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.00173913
FLD0357_03_09_2015_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.144130435
FLD0357_03_09_2015_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0357_03_09_2015_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0357_03_09_2015_2,Unknown_ASV,0.040652174
FLD0358_16_09_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.058551689
FLD0358_16_09_2015_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.314293636
FLD0358_16_09_2015_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.002356856
FLD0358_16_09_2015_1,Uncultured cyanophage clone BwC24 (ASV_6),0.025971625
FLD0358_16_09_2015_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006516013
FLD0358_16_09_2015_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.007255418
FLD0358_16_09_2015_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.013540367
FLD0358_16_09_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.008318314
FLD0358_16_09_2015_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.002356856
FLD0358_16_09_2015_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001432599
FLD0358_16_09_2015_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003050049
FLD0358_16_09_2015_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.00097047
FLD0358_16_09_2015_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.001016683
FLD0358_16_09_2015_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.431951569
FLD0358_16_09_2015_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0358_16_09_2015_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000277277
FLD0358_16_09_2015_1,Unknown_ASV,0.12214058
FLD0359_16_09_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.129835382
FLD0359_16_09_2015_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.306879507
FLD0359_16_09_2015_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.001043037
FLD0359_16_09_2015_2,Uncultured cyanophage clone BwC24 (ASV_6),0.031200399
FLD0359_16_09_2015_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.004988436
FLD0359_16_09_2015_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.026348011
FLD0359_16_09_2015_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.006394268
FLD0359_16_09_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.014602512
FLD0359_16_09_2015_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.002448869
FLD0359_16_09_2015_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.000453494
FLD0359_16_09_2015_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002630266
FLD0359_16_09_2015_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000952338
FLD0359_16_09_2015_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000362795
FLD0359_16_09_2015_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.364110471
FLD0359_16_09_2015_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0359_16_09_2015_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0359_16_09_2015_2,Unknown_ASV,0.107750215
FLD0360_21_10_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.250440658
FLD0360_21_10_2015_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.250342734
FLD0360_21_10_2015_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.007931845
FLD0360_21_10_2015_1,Uncultured cyanophage clone BwC24 (ASV_6),0.123188406
FLD0360_21_10_2015_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.003574226
FLD0360_21_10_2015_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.017381512
FLD0360_21_10_2015_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.011212299
FLD0360_21_10_2015_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.031580494
FLD0360_21_10_2015_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004945163
FLD0360_21_10_2015_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.00195848
FLD0360_21_10_2015_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.00269291
FLD0360_21_10_2015_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002056404
FLD0360_21_10_2015_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000538582
FLD0360_21_10_2015_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.128329416
FLD0360_21_10_2015_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0360_21_10_2015_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000293772
FLD0360_21_10_2015_1,Unknown_ASV,0.163533098
FLD0361_21_10_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.364578371
FLD0361_21_10_2015_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.265602668
FLD0361_21_10_2015_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.004525965
FLD0361_21_10_2015_2,Uncultured cyanophage clone BwC24 (ASV_6),0.087541687
FLD0361_21_10_2015_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006550738
FLD0361_21_10_2015_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.008456408
FLD0361_21_10_2015_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.006908051
FLD0361_21_10_2015_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.045855169
FLD0361_21_10_2015_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.0027394
FLD0361_21_10_2015_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001071939
FLD0361_21_10_2015_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.00083373
FLD0361_21_10_2015_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002024774
FLD0361_21_10_2015_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.002143878
FLD0361_21_10_2015_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.104097189
FLD0361_21_10_2015_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0361_21_10_2015_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0361_21_10_2015_2,Unknown_ASV,0.097070033
FLD0362_19_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.130483442
FLD0362_19_07_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.018166557
FLD0362_19_07_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.010012591
FLD0362_19_07_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.182105242
FLD0362_19_07_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.00091932
FLD0362_19_07_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.186861722
FLD0362_19_07_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.038011871
FLD0362_19_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.0402702
FLD0362_19_07_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.089533745
FLD0362_19_07_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0362_19_07_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.291624198
FLD0362_19_07_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000299778
FLD0362_19_07_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0362_19_07_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.006974839
FLD0362_19_07_2016,Synechococcus phage S-LKM3 (ASV_20),0.000439675
FLD0362_19_07_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0362_19_07_2016,Unknown_ASV,0.00429682
FLD0363_20_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.128057817
FLD0363_20_07_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.025194401
FLD0363_20_07_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.01169152
FLD0363_20_07_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.175263013
FLD0363_20_07_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.000548898
FLD0363_20_07_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.204464367
FLD0363_20_07_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.038459427
FLD0363_20_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.038697283
FLD0363_20_07_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.088665264
FLD0363_20_07_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.000457415
FLD0363_20_07_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.273881621
FLD0363_20_07_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000548898
FLD0363_20_07_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000128076
FLD0363_20_07_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.008910438
FLD0363_20_07_2016,Synechococcus phage S-LKM3 (ASV_20),0.000365932
FLD0363_20_07_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0363_20_07_2016,Unknown_ASV,0.00466563
FLD0364_25_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.100996377
FLD0364_25_07_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.01548913
FLD0364_25_07_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.022848732
FLD0364_25_07_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.14205163
FLD0364_25_07_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.000566123
FLD0364_25_07_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.251222826
FLD0364_25_07_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.031136775
FLD0364_25_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.028623188
FLD0364_25_07_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.131408514
FLD0364_25_07_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0364_25_07_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.256884058
FLD0364_25_07_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.001403986
FLD0364_25_07_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0364_25_07_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.007450181
FLD0364_25_07_2016,Synechococcus phage S-LKM3 (ASV_20),0.001041667
FLD0364_25_07_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00013587
FLD0364_25_07_2016,Unknown_ASV,0.008740942
FLD0365_27_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.093502172
FLD0365_27_07_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.01914558
FLD0365_27_07_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.036281522
FLD0365_27_07_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.12943795
FLD0365_27_07_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.000821142
FLD0365_27_07_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.316528729
FLD0365_27_07_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.042656179
FLD0365_27_07_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.02785401
FLD0365_27_07_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.085506839
FLD0365_27_07_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0365_27_07_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.229141906
FLD0365_27_07_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002160901
FLD0365_27_07_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0365_27_07_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.005726387
FLD0365_27_07_2016,Synechococcus phage S-LKM3 (ASV_20),0.000756315
FLD0365_27_07_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000237699
FLD0365_27_07_2016,Unknown_ASV,0.010242669
FLD0366_01_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.116537801
FLD0366_01_08_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.026331615
FLD0366_01_08_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.098195876
FLD0366_01_08_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.139132302
FLD0366_01_08_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.001718213
FLD0366_01_08_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.228479381
FLD0366_01_08_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.030648625
FLD0366_01_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.035760309
FLD0366_01_08_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.112371134
FLD0366_01_08_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001159794
FLD0366_01_08_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.084664948
FLD0366_01_08_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.020897766
FLD0366_01_08_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0366_01_08_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.033118557
FLD0366_01_08_2016,Synechococcus phage S-LKM3 (ASV_20),0.003930412
FLD0366_01_08_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000966495
FLD0366_01_08_2016,Unknown_ASV,0.06608677
FLD0367_09_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.084106831
FLD0367_09_08_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.019191899
FLD0367_09_08_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.128711317
FLD0367_09_08_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.124296003
FLD0367_09_08_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006063698
FLD0367_09_08_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.075472439
FLD0367_09_08_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.009340843
FLD0367_09_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.023960439
FLD0367_09_08_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.109794148
FLD0367_09_08_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.003257521
FLD0367_09_08_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.026982476
FLD0367_09_08_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.268588473
FLD0367_09_08_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000412096
FLD0367_09_08_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.044074648
FLD0367_09_08_2016,Synechococcus phage S-LKM3 (ASV_20),0.013030083
FLD0367_09_08_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.001962362
FLD0367_09_08_2016,Unknown_ASV,0.060754724
FLD0368_18_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.016517983
FLD0368_18_08_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.052466939
FLD0368_18_08_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.152981678
FLD0368_18_08_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.041526672
FLD0368_18_08_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.005825982
FLD0368_18_08_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.020059915
FLD0368_18_08_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.002366805
FLD0368_18_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.005544613
FLD0368_18_08_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.074777802
FLD0368_18_08_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001969579
FLD0368_18_08_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.018206193
FLD0368_18_08_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.177344875
FLD0368_18_08_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000198613
FLD0368_18_08_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.241050001
FLD0368_18_08_2016,Synechococcus phage S-LKM3 (ASV_20),0.008441053
FLD0368_18_08_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.012860193
FLD0368_18_08_2016,Unknown_ASV,0.167861103
FLD0369_23_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.029204224
FLD0369_23_08_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.02820843
FLD0369_23_08_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.215108593
FLD0369_23_08_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.035985922
FLD0369_23_08_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.004961799
FLD0369_23_08_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.011777835
FLD0369_23_08_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.002678341
FLD0369_23_08_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.007828998
FLD0369_23_08_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.121452485
FLD0369_23_08_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001510859
FLD0369_23_08_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.006043437
FLD0369_23_08_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.121881707
FLD0369_23_08_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0369_23_08_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.140389733
FLD0369_23_08_2016,Synechococcus phage S-LKM3 (ASV_20),0.006180788
FLD0369_23_08_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.011022405
FLD0369_23_08_2016,Unknown_ASV,0.255764443
FLD0370_03_09_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.113073186
FLD0370_03_09_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.014508508
FLD0370_03_09_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.116667036
FLD0370_03_09_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.132728442
FLD0370_03_09_2016,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.003305455
FLD0370_03_09_2016,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.215542294
FLD0370_03_09_2016,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.02617743
FLD0370_03_09_2016,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.034208133
FLD0370_03_09_2016,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.113051002
FLD0370_03_09_2016,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.002085321
FLD0370_03_09_2016,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.062648357
FLD0370_03_09_2016,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.038423143
FLD0370_03_09_2016,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0370_03_09_2016,Uncultured Myoviridae clone KUSW41 (ASV_19),0.027796881
FLD0370_03_09_2016,Synechococcus phage S-LKM3 (ASV_20),0.00541296
FLD0370_03_09_2016,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00135324
FLD0370_03_09_2016,Unknown_ASV,0.093018613
FLD0371_15_09_2016,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.068292488
FLD0371_15_09_2016,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.10425481
FLD0371_15_09_2016,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.219805221
FLD0371_15_09_2016,Uncultured cyanophage clone BwC24 (ASV_6),0.170152471
